1529,64,100.0,61.51710000000007
1529,64,110.0,61.51710000000007
1529,64,120.0,61.51710000000007
1700,64,130.0,61.23060000000006
1869,64,140.0,61.23060000000006
1869,64,150.0,60.94410000000006
1959,64,160.0,60.94410000000006
2034,64,170.0,60.94410000000006
2834,64,180.0,60.94410000000006
2789,64,190.0,63.86170000000008
2789,64,200.0,63.86170000000008
2924,64,210.0,63.86170000000008
4110,64,220.0,63.86170000000008
4295,64,230.0,68.09400000000008
4304,64,240.0,86.47019999999995
4404,64,250.0,81.07929999999999
4960,64,260.0,62.8
6129,64,270.0,60.35000000000005
7325,64,280.0,60.000000000000064
8270,64,290.0,60.77600000000006
9299,64,300.0,70.79620000000003
9970,64,310.0,72.74319999999996
13120,64,320.0,80.95769999999996
14290,64,330.0,89.73829999999998
17780,64,340.0,78.05909999999999
39299,64,350.0,98.66120000000004
78199,64,360.0,100.1918
91499,64,370.0,100.18630000000002
21699,64,380.0,91.36860000000011
25900,64,390.0,87.717
38100,64,400.0,98.29090000000006
36000,64,410.0,97.39850000000004
29300,69,420.0,90.28000000000002
24599,126,430.0,63.87179999999996
24599,128,440.0,63.537399999999984
24599,128,450.0,64.27969999999999
25299,128,460.0,67.17909999999999
30000,128,470.0,75.06399999999996
30300,128,480.0,74.89580000000002
38300,128,490.0,90.69799999999996
41999,128,500.0,92.1748
43099,128,510.0,92.7085
58700,128,520.0,99.9473
70799,128,530.0,100.20480000000003
73899,128,540.0,100.19800000000002
80799,128,550.0,100.19260000000006
99800,128,560.0,100.1961
43599,128,570.0,91.10579999999996
42699,128,580.0,86.71250000000006
49799,128,590.0,96.48430000000006
59000,128,600.0,99.70509999999994
57800,128,610.0,98.2460999999999
50199,128,620.0,95.97819999999984
50199,128,630.0,94.77889999999992
50199,128,640.0,96.38979999999998
50599,128,650.0,96.43769999999998
50699,128,660.0,96.43769999999998
51399,128,670.0,96.18419999999998
51599,128,680.0,96.18519999999997
51599,128,690.0,96.19089999999996
42199,256,700.0,71.10680000000002
42399,256,710.0,71.31370000000005
42499,256,720.0,72.50660000000006
42499,256,730.0,73.12510000000006
45999,256,740.0,74.56800000000007
51699,256,750.0,90.18870000000013
52799,256,760.0,93.15470000000016
